GILD,"Gilead Sciences, Inc.",1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GBCI,"Glacier Bancorp, Inc.",,Finance,Major Banks
GLAD,Gladstone Capital Corporation,2001,Consumer Non-Durables,Textiles
GLADN,Gladstone Capital Corporation,,Consumer Non-Durables,Textiles
GOOD,Gladstone Commercial Corporation,2003,Consumer Services,Real Estate
GOODM,Gladstone Commercial Corporation,,Consumer Services,Real Estate
GOODO,Gladstone Commercial Corporation,,Consumer Services,Real Estate
GOODP,Gladstone Commercial Corporation,,Consumer Services,Real Estate
GAIN,Gladstone Investment Corporation,2005,,
GAINM,Gladstone Investment Corporation,,,
GAINN,Gladstone Investment Corporation,,,
GAINO,Gladstone Investment Corporation,,,
LAND,Gladstone Land Corporation,2013,Consumer Services,Real Estate Investment Trusts
LANDP,Gladstone Land Corporation,,Consumer Services,Real Estate Investment Trusts
GLBZ,Glen Burnie Bancorp,,Finance,Major Banks
GBT,"Global Blood Therapeutics, Inc.",2015,Health Care,Major Pharmaceuticals
ENT,Global Eagle Entertainment Inc.,2011,Consumer Services,Telecommunications Equipment
GBLI,Global Indemnity Limited,,Finance,Property-Casualty Insurers
GBLIL,Global Indemnity Limited,,Finance,Property-Casualty Insurers
GBLIZ,Global Indemnity Limited,,Finance,Property-Casualty Insurers
SELF,"Global Self Storage, Inc.",,Consumer Services,Real Estate Investment Trusts
GWRS,"Global Water Resources, Inc.",2016,Public Utilities,Water Supply
KRMA,Global X Conscious Companies ETF,,,
FINX,Global X FinTech ETF,,,
BFIT,Global X Health & Wellness Thematic ETF,,,
SNSR,Global X Internet of Things ETF,,,
LNGR,Global X Longevity Thematic ETF,,,
MILN,Global X Millennials Thematic ETF,,,
EFAS,Global X MSCI SuperDividend EAFE ETF,,,
QQQC,Global X NASDAQ China Technology ETF,,,
BOTZ,Global X Robotics & Artificial Intelligence ETF,,,
CATH,Global X S&P 500 Catholic Values ETF,,,
SOCL,Global X Social Media ETF,,,
ALTY,Global X SuperDividend Alternatives ETF,,,
SRET,Global X SuperDividend REIT ETF,,,
YLCO,Global X Yieldco Index ETF,,,
GLBS,Globus Maritime Limited,,Transportation,Marine Transportation
GLUU,Glu Mobile Inc.,2007,Technology,EDP Services
GLYC,"GlycoMimetics, Inc.",2014,Health Care,Major Pharmaceuticals
GOGO,Gogo Inc.,2013,Consumer Services,Telecommunications Equipment
GLNG,Golar LNG Limited,,Consumer Services,Marine Transportation
GMLP,Golar LNG Partners LP,2011,Consumer Services,Marine Transportation
GMLPP,Golar LNG Partners LP,,Consumer Services,Marine Transportation
GDEN,"Golden Entertainment, Inc.",,Consumer Services,Services-Misc. Amusement & Recreation
GOGL,Golden Ocean Group Limited,,Consumer Services,Marine Transportation
GBDC,"Golub Capital BDC, Inc.",2010,,
GTIM,Good Times Restaurants Inc.,,Consumer Services,Restaurants
GPRO,"GoPro, Inc.",2014,Miscellaneous,Industrial Machinery/Components
GPAQU,Gordon Pointe Acquisition Corp.,2018,Finance,Business Services
GSHT,"Gores Holdings II, Inc.",2017,Finance,Business Services
GSHTU,"Gores Holdings II, Inc.",2017,Finance,Business Services
GSHTW,"Gores Holdings II, Inc.",2017,Finance,Business Services
GOV,Government Properties Income Trust,2009,Finance,Real Estate
GOVNI,Government Properties Income Trust,,Finance,Real Estate
LOPE,"Grand Canyon Education, Inc.",2008,Consumer Services,Other Consumer Services
GRVY,"GRAVITY Co., Ltd.",2005,Miscellaneous,Business Services
GECC,Great Elm Capital Corp.,,,
GECCL,Great Elm Capital Corp.,,,
GECCM,Great Elm Capital Corp.,,,
GEC,"Great Elm Capital Group, Inc. ",,Technology,Computer Software: Prepackaged Software
GLDD,Great Lakes Dredge & Dock Corporation,,Basic Industries,Military/Government/Technical
GSBC,"Great Southern Bancorp, Inc.",1989,Finance,Major Banks
GNBC,"Green Bancorp, Inc.",2014,Finance,Major Banks
GRBK,"Green Brick Partners, Inc.",,Capital Goods,Homebuilding
GPP,Green Plains Partners LP,2015,Basic Industries,Major Chemicals
GPRE,"Green Plains, Inc.",,Basic Industries,Major Chemicals
GCBC,"Greene County Bancorp, Inc.",,Finance,Banks
GLRE,"Greenlight Reinsurance, Ltd.",2007,Finance,Property-Casualty Insurers
GSUM,Gridsum Holding Inc.,2016,Technology,Computer Software: Prepackaged Software
GRIF,"Griffin Industrial Realty, Inc.",,Finance,Real Estate
GRFS,"Grifols, S.A.",,Health Care,Major Pharmaceuticals
GRPN,"Groupon, Inc.",2011,Technology,Advertising
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,2006,Transportation,Aerospace
GGAL,Grupo Financiero Galicia S.A.,,Finance,Commercial Banks
GSIT,"GSI Technology, Inc.",2007,Technology,Semiconductors
GSVC,GSV Capital Corp,2011,,
GTXI,"GTx, Inc.",2004,Health Care,Major Pharmaceuticals
GTYH,"GTY Technology Holdings, Inc.",2016,Finance,Business Services
GTYHU,"GTY Technology Holdings, Inc.",2016,Finance,Business Services
GTYHW,"GTY Technology Holdings, Inc.",2016,Finance,Business Services
GBNK,Guaranty Bancorp,,Finance,Major Banks
GNTY,"Guaranty Bancshares, Inc.",2017,Finance,Major Banks
GFED,"Guaranty Federal Bancshares, Inc.",,Finance,Major Banks
GIFI,"Gulf Island Fabrication, Inc.",1997,Capital Goods,Metal Fabrications
GURE,"Gulf Resources, Inc.",,Basic Industries,Major Chemicals
GPOR,Gulfport Energy Corporation,,Energy,Oil & Gas Production
GWPH,GW Pharmaceuticals Plc,2013,Health Care,Major Pharmaceuticals
GWGH,"GWG Holdings, Inc",2014,Finance,Life Insurance
GYRO,"Gyrodyne , LLC",,Consumer Services,Building operators
HEES,"H&E Equipment Services, Inc.",2006,,
HLG,Hailiang Education Group Inc.,2015,Consumer Services,Other Consumer Services
HNRG,Hallador Energy Company,,Energy,Coal Mining
HALL,"Hallmark Financial Services, Inc.",,Finance,Property-Casualty Insurers
HALO,"Halozyme Therapeutics, Inc.",,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HBK,"Hamilton Bancorp, Inc.",2012,Finance,Savings Institutions
HLNE,Hamilton Lane Incorporated,2017,Finance,Investment Managers
HBHC,Hancock Holding Company,,Finance,Major Banks
HBHCL,Hancock Holding Company,,Finance,Major Banks
HAFC,Hanmi Financial Corporation,,Finance,Major Banks
HQCL,"Hanwha Q CELLS Co., Ltd. ",,Technology,Semiconductors
HONE,"HarborOne Bancorp, Inc.",2016,Finance,Major Banks
HDNG,Hardinge Inc.,1995,Capital Goods,Industrial Machinery/Components
HLIT,Harmonic Inc.,1995,Technology,Radio And Television Broadcasting And Communications Equipment
HFGIC,Hartford Funds NextShares Trust,,,
HBIO,"Harvard Bioscience, Inc.",2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HCAP,Harvest Capital Credit Corporation,,,
HCAPZ,Harvest Capital Credit Corporation,,,
HAS,"Hasbro, Inc.",,Consumer Non-Durables,Recreational Products/Toys
HA,"Hawaiian Holdings, Inc.",,Transportation,Air Freight/Delivery Services
HCOM,"Hawaiian Telcom Holdco, Inc.",,Consumer Services,Telecommunications Equipment
HWKN,"Hawkins, Inc.",,Consumer Durables,Specialty Chemicals
HWBK,"Hawthorn Bancshares, Inc.",,Finance,Major Banks
HYAC,Haymaker Acquisition Corp.,2017,Finance,Business Services
HYACU,Haymaker Acquisition Corp.,2017,Finance,Business Services
HYACW,Haymaker Acquisition Corp.,2017,Finance,Business Services
HAYN,"Haynes International, Inc.",2007,Capital Goods,Steel/Iron Ore
HDS,"HD Supply Holdings, Inc.",2013,Consumer Services,Office Equipment/Supplies/Services
HIIQ,"Health Insurance Innovations, Inc.",2013,Finance,Specialty Insurers
HCSG,"Healthcare Services Group, Inc.",1983,Health Care,Hospital/Nursing Management
HQY,"HealthEquity, Inc.",2014,Miscellaneous,Business Services
HSTM,"HealthStream, Inc.",2000,Technology,"Computer Software: Programming, Data Processing"
HTLD,"Heartland Express, Inc.",1986,Transportation,Trucking Freight/Courier Services
HTLF,"Heartland Financial USA, Inc.",,Finance,Major Banks
HTBX,"Heat Biologics, Inc.",2013,Health Care,Major Pharmaceuticals
HEBT,"Hebron Technology Co., Ltd.",2016,Capital Goods,Metal Fabrications
HSII,"Heidrick & Struggles International, Inc.",1999,Technology,Diversified Commercial Services
HELE,Helen of Troy Limited,,Consumer Durables,Home Furnishings
HMNY,Helios and Matheson Analytics Inc,,Consumer Services,Other Consumer Services
HMTV,"Hemisphere Media Group, Inc.",,Consumer Services,Television Services
HNNA,"Hennessy Advisors, Inc.",,Finance,Investment Managers
HSIC,"Henry Schein, Inc.",1995,Health Care,Medical Specialities
HTBK,Heritage Commerce Corp,,Finance,Major Banks
HFWA,Heritage Financial Corporation,,Finance,Banks
HCCI,"Heritage-Crystal Clean, Inc.",2008,Basic Industries,Miscellaneous
MLHR,"Herman Miller, Inc.",,Consumer Durables,Office Equipment/Supplies/Services
HRTX,"Heron Therapeutics, Inc.  ",,Health Care,Major Pharmaceuticals
HSKA,Heska Corporation,1997,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HX,Hexindai Inc.,2017,Finance,Finance: Consumer Services
HIBB,"Hibbett Sports, Inc.",1996,Consumer Services,Other Specialty Stores
SNLN,Highland/iBoxx Senior Loan ETF,,,
HPJ,Highpower International Inc,,Miscellaneous,Industrial Machinery/Components
HIHO,Highway Holdings Limited,,Capital Goods,Metal Fabrications
HIMX,"Himax Technologies, Inc.",2006,Technology,Semiconductors
HIFS,Hingham Institution for Savings,,,
HSGX,Histogenics Corporation,2014,Health Care,Industrial Specialties
HMNF,"HMN Financial, Inc.",,Finance,Savings Institutions
HMSY,HMS Holdings Corp,1992,Miscellaneous,Business Services
HOLI,"Hollysys Automation Technologies, Ltd.",,Energy,Industrial Machinery/Components
HOLX,"Hologic, Inc.",1990,Health Care,Medical Electronics
HBCP,"Home Bancorp, Inc.",,Finance,Banks
HOMB,"Home BancShares, Inc.",2006,Finance,Major Banks
HFBL,"Home Federal Bancorp, Inc. of Louisiana",,Finance,Savings Institutions
HMST,"HomeStreet, Inc.",2012,Finance,Major Banks
HMTA,HomeTown Bankshares Corporation,,Finance,Major Banks
HTBI,"HomeTrust Bancshares, Inc.",2012,Finance,Savings Institutions
HOFT,Hooker Furniture Corporation,,Consumer Durables,Home Furnishings
HOPE,"Hope Bancorp, Inc.",,Finance,Major Banks
HFBC,"HopFed Bancorp, Inc.",,Finance,Major Banks
HBNC,Horizon Bancorp (IN),,Finance,Major Banks
HZNP,Horizon Pharma plc,2011,Health Care,Major Pharmaceuticals
HRZN,Horizon Technology Finance Corporation,2010,,
DAX,Horizons DAX Germany ETF,,,
QYLD,Horizons NASDAQ-100 Covered Call ETF,,,
HDP,"Hortonworks, Inc.",2014,Technology,Computer Software: Prepackaged Software
HPT,Hospitality Properties Trust,,Consumer Services,Real Estate Investment Trusts
TWNK,"Hostess Brands, Inc.",2015,Consumer Non-Durables,Packaged Foods
TWNKW,"Hostess Brands, Inc.",2015,Consumer Non-Durables,Packaged Foods
HMHC,Houghton Mifflin Harcourt Company,2013,Consumer Services,Books
HWCC,Houston Wire & Cable Company,2006,Consumer Non-Durables,Telecommunications Equipment
HOVNP,Hovnanian Enterprises Inc,,Capital Goods,Homebuilding
HBMD,"Howard Bancorp, Inc.",,Finance,Major Banks
HTGM,"HTG Molecular Diagnostics, Inc.",2015,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HUBG,"Hub Group, Inc.",1996,Transportation,Oil Refining/Marketing
HSON,"Hudson Global, Inc.",,Technology,Professional Services
HDSN,"Hudson Technologies, Inc.",,Consumer Durables,Industrial Specialties
HUNT,Hunter Maritime Acquisition Corp.,2017,Transportation,Oil Refining/Marketing
HUNTU,Hunter Maritime Acquisition Corp.,2016,Transportation,Oil Refining/Marketing
HUNTW,Hunter Maritime Acquisition Corp.,2017,Transportation,Oil Refining/Marketing
HBAN,Huntington Bancshares Incorporated,,Finance,Major Banks
HBANN,Huntington Bancshares Incorporated,,Finance,Major Banks
HBANO,Huntington Bancshares Incorporated,,Finance,Major Banks
HURC,"Hurco Companies, Inc.",,Capital Goods,Industrial Machinery/Components
HURN,Huron Consulting Group Inc.,2004,Consumer Services,Professional Services
HCM,Hutchison China MediTech Limited,2016,Health Care,Major Pharmaceuticals
HBP,"Huttig Building Products, Inc.",,Consumer Services,RETAIL: Building Materials
HVBC,"HV Bancorp, Inc.",2017,Finance,Major Banks
HYGS,Hydrogenics Corporation,,Basic Industries,Major Chemicals
IDSY,"I.D. Systems, Inc.",1999,Consumer Durables,Telecommunications Equipment
IAC,IAC/InterActiveCorp,,Consumer Services,Other Specialty Stores
IAM,I-AM Capital Acquisition Company,2017,Finance,Business Services
IAMXR,I-AM Capital Acquisition Company,2017,Finance,Business Services
IAMXW,I-AM Capital Acquisition Company,2017,Finance,Business Services
IBKC,IBERIABANK Corporation,,Finance,Major Banks
IBKCO,IBERIABANK Corporation,,Finance,Major Banks
IBKCP,IBERIABANK Corporation,,Finance,Major Banks
ICAD,icad inc.,,Health Care,Medical/Dental Instruments
IEP,Icahn Enterprises L.P.,,Capital Goods,Auto Parts:O.E.M.
ICCH,"ICC Holdings, Inc.",2017,Finance,Property-Casualty Insurers
ICFI,"ICF International, Inc.",2006,Consumer Services,Professional Services
ICHR,Ichor Holdings,2016,Technology,Semiconductors
ICLK,iClick Interactive Asia Group Limited,2017,Technology,Computer Software: Prepackaged Software
ICLR,ICON plc,1998,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ICON,"Iconix Brand Group, Inc.",,Consumer Non-Durables,Shoe Manufacturing
ICUI,"ICU Medical, Inc.",1992,Health Care,Medical/Dental Instruments
IPWR,Ideal Power Inc.,2013,Energy,Industrial Machinery/Components
INVE,"Identiv, Inc.",,Technology,Computer peripheral equipment
IDRA,"Idera Pharmaceuticals, Inc.",,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IDXX,"IDEXX Laboratories, Inc.",1991,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IESC,"IES Holdings, Inc.",,Capital Goods,Engineering & Construction
IROQ,"IF Bancorp, Inc.",2011,Finance,Savings Institutions
IFMK,iFresh Inc.,,Consumer Services,Food Chains
INFO,IHS Markit Ltd.,1996,Technology,"Computer Software: Programming, Data Processing"
IIVI,II-VI Incorporated,1987,Capital Goods,Electronic Components
KANG,"iKang Healthcare Group, Inc.",2014,Health Care,Medical/Nursing Services
